37376 24785 10
37376 24786 2
22795 5309 2
2384 39101 9
39634 1159 2
10332 15096 1
21460 24786 3
14529 39101 1
17683 1159 48
34014 1159 23
18139 34967 1
16211 5309 6
13258 1159 1
21165 39101 2
11780 1159 2
3076 1159 25
841 24786 2
2799 34974 1
841 24785 8
37074 19734 28
36664 1159 201
6385 5309 19
24798 24786 2
15346 39101 2
17261 24785 3
16615 39101 4
27605 5309 123
4411 15096 2
39149 36908 6
31621 10447 2
2677 1159 15
39006 24786 1
18309 5309 2
11560 19734 16
5218 1159 1
12367 39101 2
21817 24786 2
5213 34978 2
26211 1159 2
13635 1159 1
28862 24786 1
38 24785 2
2954 24786 1
32159 24786 2
21635 39101 2
39062 24785 5
12933 1159 7
5291 35321 226
37801 24786 3
36851 34970 1
11333 34970 2
30591 39101 17
12722 1159 310
3772 1159 4
15414 24785 8
35624 39101 175
15414 24786 10
16805 24785 1
16805 24786 2
35137 39101 2
28340 34967 2
8857 10447 4
8671 24785 2
2541 24786 2
38785 24786 1
38873 5309 6
24757 4768 692
15155 24785 11
32524 24786 1
27252 24786 1
17911 38388 1
16888 24786 1
5649 1159 2
29028 39101 3
19479 39101 1
11776 1159 1
19697 1159 2
2995 24786 2
2995 24785 21
37960 34970 6
6091 34978 1
20086 34970 2
37960 10447 22
26648 24785 1
36008 24785 10
18130 24785 9
18130 24786 1
25577 1159 11
22411 1159 12
11864 19734 22
20819 24785 6
13206 24786 1
34251 1159 3
12234 24785 2
33724 24785 3
7915 34974 2
22039 24786 2
6834 1159 47
38209 24786 1
33463 24786 1
1841 1159 1
35403 1159 1
29447 24786 1
6430 24786 2
14591 24785 24
4616 24785 2
14591 24786 2
3579 10447 6
34815 39101 7
19639 1159 30
33116 1159 10
3579 34970 2
8167 24786 2
8167 24785 16
26377 1159 2
23295 5309 67
35852 24786 1
19933 1159 11
8802 1159 3
12129 39101 7
8081 34974 2
39323 24786 10
15227 24786 6
35739 34970 20
22821 10447 2
2187 1159 2
8081 34978 2
23761 1159 1
35739 10447 7
35571 34970 3
6766 10447 9
12001 1159 2
26147 34978 3
9479 1159 10
